TrackURI,Genre,track,Preview,Singers,Artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
7E1ErYYCn0lYjHODZ1qGuB,Classical,"Ravel: Boléro, M. 81",https://p.scdn.co/mp3-preview/f9cfcb24ec632a7a77dc250ba30d4903998d8651?cid=b82fb22d072d4120850c99225ff01644,Maurice Ravel,spotify:artist:17hR0sYHpx7VYTMRfFUOmY,0.354,0.0487,-24.568,0.0323,0.783,0.484,0.284,0.253,64.12
7E1ErYYCn0lYjHODZ1qGuB,Classical,"Ravel: Boléro, M. 81",https://p.scdn.co/mp3-preview/f9cfcb24ec632a7a77dc250ba30d4903998d8651?cid=b82fb22d072d4120850c99225ff01644,Daniel Barenboim,spotify:artist:78sEozQOEJxzXegUuqRSgH,0.354,0.0487,-24.568,0.0323,0.783,0.484,0.284,0.253,64.12
7E1ErYYCn0lYjHODZ1qGuB,Classical,"Ravel: Boléro, M. 81",https://p.scdn.co/mp3-preview/f9cfcb24ec632a7a77dc250ba30d4903998d8651?cid=b82fb22d072d4120850c99225ff01644,Chicago Symphony Orchestra,spotify:artist:6TD08jYeuN128P2MZTbc8E,0.354,0.0487,-24.568,0.0323,0.783,0.484,0.284,0.253,64.12
1K4VF5z3CcJTNHFIsmtFVF,Classical,"Elgar: Pomp and Circumstance, Op. 39: I. March No. 1 in D Major (Allegro con molto fuoco - Trio - Molto maestoso)",https://p.scdn.co/mp3-preview/8e7001fb2aa3813feb6affb006fc0b1cdbf98918?cid=b82fb22d072d4120850c99225ff01644,Edward Elgar,spotify:artist:430byzy0c5bPn5opiu0SRd,0.227,0.311,-14.199,0.0354,0.821,0.942,0.078,0.244,93.102
1K4VF5z3CcJTNHFIsmtFVF,Classical,"Elgar: Pomp and Circumstance, Op. 39: I. March No. 1 in D Major (Allegro con molto fuoco - Trio - Molto maestoso)",https://p.scdn.co/mp3-preview/8e7001fb2aa3813feb6affb006fc0b1cdbf98918?cid=b82fb22d072d4120850c99225ff01644,London Philharmonic Orchestra,spotify:artist:3PfJE6ebCbCHeuqO4BfNeA,0.227,0.311,-14.199,0.0354,0.821,0.942,0.078,0.244,93.102
6kyiWsforDWCq1VBCm4BNZ,Classical,Can-Can From Orpheus In The Underworld,https://p.scdn.co/mp3-preview/78c6a63de552b7bbf6ad04ed6f367bb342ac1817?cid=b82fb22d072d4120850c99225ff01644,Jacques Offenbach,spotify:artist:4OihBPCQzR4GfbzqOY69Xm,0.454,0.59,-15.083,0.067,0.815,0.236,0.103,0.812,165.254
7IwF9C3AOzeAyTX66ZWbEb,Classical,"Lohengrin, WWV 75: Bridal Chorus (Transcribed for Organ)",https://p.scdn.co/mp3-preview/40ed07a5e49a28a4d9e62fc5f260f885228b879c?cid=b82fb22d072d4120850c99225ff01644,Richard Wagner,spotify:artist:1C1x4MVkql8AiABuTw6DgE,0.165,0.0275,-24.076,0.0459,0.924,0.917,0.207,0.141,128.869
3C4JNyv2NAT72xm0cDKl0v,Classical,"The Nutcracker, Op. 71: Act II Tableau 3: Variation 2: Dance of the Sugar-Plum Fairy",https://p.scdn.co/mp3-preview/1ca4f5a815d78cbdb46792ea38a9b7367a46aacb?cid=b82fb22d072d4120850c99225ff01644,Pyotr Ilyich Tchaikovsky,spotify:artist:3MKCzCnpzw3TjUYs2v7vDA,0.323,0.0114,-38.855,0.0343,0.893,0.652,0.171,0.134,112.378
5zhuWncJsBKrQ1HhmAKNAg,Classical,"Peer Gynt, Op. 23: IV. In the Hall of the Mountain King",https://p.scdn.co/mp3-preview/83faaa9bd3778412e2d9d0f56fd5064c5789b336?cid=b82fb22d072d4120850c99225ff01644,Edvard Grieg,spotify:artist:5ihY290YPGc3aY2xTyx7Gy,0.442,0.219,-17.568,0.057,0.926,0.944,0.144,0.587,118.777
5zhuWncJsBKrQ1HhmAKNAg,Classical,"Peer Gynt, Op. 23: IV. In the Hall of the Mountain King",https://p.scdn.co/mp3-preview/83faaa9bd3778412e2d9d0f56fd5064c5789b336?cid=b82fb22d072d4120850c99225ff01644,Philharmonia Orchestra,spotify:artist:09KZU0NsS7jRa5p0SflmGY,0.442,0.219,-17.568,0.057,0.926,0.944,0.144,0.587,118.777
6MQAB3vorg90FA3tQpbYXK,Classical,"Für Elise, WoO 59",https://p.scdn.co/mp3-preview/a3d8ef7c2d4d3fad5376870c4da878633162115d?cid=b82fb22d072d4120850c99225ff01644,Ludwig van Beethoven,spotify:artist:2wOqMjp9TyABvtHdOSOTUS,0.303,0.108,-27.433,0.0473,0.994,0.877,0.0805,0.18,126.931
3Wwba621okL6wwGn6KMzre,Classical,Guillaume Tell (William Tell): Overture (arr. F. Wrede for 2 pianos 8 hands): Andante -,https://p.scdn.co/mp3-preview/8b6eb2e63202329086db890cf51fd2983cfc1229?cid=b82fb22d072d4120850c99225ff01644,Gioachino Rossini,spotify:artist:0roWUeP7Ac4yK4VN6L2gF4,0.414,0.0187,-39.385,0.0557,0.991,0.892,0.0513,0.195,74.477
0Sr87vxOdsHpiFfhAY99lL,Classical,Brahms: Lullaby (Cradle Song),https://p.scdn.co/mp3-preview/f5fbfc482570b76bc183b1d4fa4ae2eb327b5e91?cid=b82fb22d072d4120850c99225ff01644,Johannes Brahms,spotify:artist:5wTAi7QkpP6kp8a54lmTOq,0.157,0.092,-21.344,0.0407,0.958,0.786,0.117,0.0854,68.704
6FTbcEZRjgwGgLKPZjSXHc,Classical,"Symphony No. 9 in D Minor, Op. 125 ""Choral"": IV. Presto ""Ode to Joy""",https://p.scdn.co/mp3-preview/db7fc9ac98227dd721e921f08b10bb8db026da19?cid=b82fb22d072d4120850c99225ff01644,Ludwig van Beethoven,spotify:artist:2wOqMjp9TyABvtHdOSOTUS,0.229,0.631,-10.319,0.0405,0.839,0.000229,0.105,0.334,76.386
6FTbcEZRjgwGgLKPZjSXHc,Classical,"Symphony No. 9 in D Minor, Op. 125 ""Choral"": IV. Presto ""Ode to Joy""",https://p.scdn.co/mp3-preview/db7fc9ac98227dd721e921f08b10bb8db026da19?cid=b82fb22d072d4120850c99225ff01644,London Philharmonic Orchestra,spotify:artist:3PfJE6ebCbCHeuqO4BfNeA,0.229,0.631,-10.319,0.0405,0.839,0.000229,0.105,0.334,76.386
2Qy0gIsEIOH7znoYT7HL4W,Classical,"The Messiah, HWV 56: Hallelujah Chorus (Arr. for Synthesizer)",https://p.scdn.co/mp3-preview/4d64cac281e8a253aaa65f91043389b257070154?cid=b82fb22d072d4120850c99225ff01644,George Frideric Handel,spotify:artist:1QL7yTHrdahRMpvNtn6rI2,0.519,0.497,-12.621,0.0308,0.547,0.905,0.108,0.37,125.964
4GRDiNU8fkizXz4rDX9gS5,Classical,"Serenade In G Major: Eine Kleine Nachtmusik, K. 525: I. Allegro",https://p.scdn.co/mp3-preview/411ff101d1ab4a9b6f54babf2e3cd694af2a156e?cid=b82fb22d072d4120850c99225ff01644,Wolfgang Amadeus Mozart,spotify:artist:4NJhFmfw43RLBLjQvxDuRS,0.39,0.0432,-24.344,0.0506,0.723,0.000303,0.108,0.326,147.436
6S0Fm8yCK5DAtwejEIMJif,Classical,"Toccata and Fugue in D Minor, BWV 565",https://p.scdn.co/mp3-preview/f368457604d40e8bd16fbe29f0deded788afae88?cid=b82fb22d072d4120850c99225ff01644,Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,0.0824,0.138,-19.783,0.0376,0.704,0.837,0.555,0.175,71.814
3By9jCy6b4dv5XnlhvIWwx,Classical,Dies Irae,https://p.scdn.co/mp3-preview/1cae061336f86b59086a659d7837d0ea57d1fb5a?cid=b82fb22d072d4120850c99225ff01644,Giuseppe Verdi,spotify:artist:1JOQXgYdQV2yfrhewqx96o,0.272,0.346,-14.01,0.0317,0.926,0.931,0.0772,0.24,79.773
3lfYDUHVOXvG3Ui5bs2R7o,Classical,"The Four Seasons, Violin Concerto No. 4 in F Minor, RV 297 ""Winter"": II. Largo",https://p.scdn.co/mp3-preview/6b5864178f350dc15e5fae16b37ec8305bf4e2be?cid=b82fb22d072d4120850c99225ff01644,Antonio Vivaldi,spotify:artist:2QOIawHpSlOwXDvSqQ9YJR,0.268,0.144,-21.144,0.047,0.894,0.25,0.122,0.0619,76.937
311CgWqUsmRaQHnhRUni2j,Classical,Die Moldau,https://p.scdn.co/mp3-preview/796686a7ace132351184fd4a2ae7d81a3fb965da?cid=b82fb22d072d4120850c99225ff01644,Bedřich Smetana,spotify:artist:25Eab1kIY1gh0Yo1oV04G4,0.253,0.224,-12.908,0.0321,0.937,0.88,0.116,0.107,76.652
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Antonio Vivaldi,spotify:artist:2QOIawHpSlOwXDvSqQ9YJR,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Edvard Grieg,spotify:artist:5ihY290YPGc3aY2xTyx7Gy,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Johann Strauss II,spotify:artist:5goS0v24Fc1ydjCKQRwtjM,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Pyotr Ilyich Tchaikovsky,spotify:artist:3MKCzCnpzw3TjUYs2v7vDA,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Claude Debussy,spotify:artist:1Uff91EOsvd99rtAupatMP,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,George Frideric Handel,spotify:artist:1QL7yTHrdahRMpvNtn6rI2,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Robert Schumann,spotify:artist:2UqjDAXnDxejEyE0CzfUrZ,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Georges Bizet,spotify:artist:2D7RkvtKKb6E5UmbjQM1Jd,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Ludwig van Beethoven,spotify:artist:2wOqMjp9TyABvtHdOSOTUS,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Franz Joseph Haydn,spotify:artist:656RXuyw7CE0dtjdPgjJV6,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Frédéric Chopin,spotify:artist:7y97mc3bZRFXzT2szRM4L4,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Aram Khachaturian,spotify:artist:5WIoytpqi3VWoFSHnl49in,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Maurice Ravel,spotify:artist:17hR0sYHpx7VYTMRfFUOmY,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Wolfgang Amadeus Mozart,spotify:artist:4NJhFmfw43RLBLjQvxDuRS,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Johannes Brahms,spotify:artist:5wTAi7QkpP6kp8a54lmTOq,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Franz Liszt,spotify:artist:1385hLNbrnbCJGokfH2ac2,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Johann Strauss I,spotify:artist:4WMHJgeJCssiGW3ssUT7eb,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Camille Saint-Saëns,spotify:artist:436sYg6CZhNefQJogaXeK0,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Antonín Dvořák,spotify:artist:6n7nd5iceYpXVwcx8VPpxF,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Felix Mendelssohn,spotify:artist:6MF58APd3YV72Ln2eVg710,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Nikolai Rimsky-Korsakov,spotify:artist:2kXJ68O899XvWOBdpzlXgs,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Franz von Suppé,spotify:artist:0Yy8ebHB2Ubh1xVIdddNYF,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Johann Pachelbel,spotify:artist:62TD7509VQIxUe4WpwO0s3,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
1Pzcg9npnI6f85YaovciK1,Classical,"Symphony No.40 in G minor, K.550, 1st movement: Molto allegro",https://p.scdn.co/mp3-preview/194008e2c06a62a4bff3324031fd80b268b3f008?cid=b82fb22d072d4120850c99225ff01644,Edward Elgar,spotify:artist:430byzy0c5bPn5opiu0SRd,0.383,0.177,-16.972,0.0373,0.985,0.908,0.11,0.149,103.976
5UXV1QMPUNRotssaKqOHso,Classical,"3 Marches militaires, Op. 51, D. 733: No. 1 in D Major (arr. P. Breiner): Military March No. 1 (arr. for orchestra)",https://p.scdn.co/mp3-preview/f36e3eb69e9edee8515e991bee1f07a23d2c08d2?cid=b82fb22d072d4120850c99225ff01644,Franz Schubert,spotify:artist:2p0UyoPfYfI76PCStuXfOP,0.579,0.0667,-21.211,0.0505,0.966,0.921,0.0867,0.594,115.004
1LqNlTybbnOQ6jgBhBicYC,Classical,"Album for the Young, Op. 68: No. 10, The happy Farmer, returning from work",https://p.scdn.co/mp3-preview/1286aa879771ed69d6b345deb309aa25bc29a143?cid=b82fb22d072d4120850c99225ff01644,Robert Schumann,spotify:artist:2UqjDAXnDxejEyE0CzfUrZ,0.432,0.212,-23.966,0.0678,0.996,0.925,0.107,0.294,125.339
4fVx1fBzvAwwa9TJA9EaJS,Classical,"Sonatina No. 1, Op. 67: III. Allegro moderato",https://p.scdn.co/mp3-preview/9a63818a3159a5a648a8f10dc9990f37b8450504?cid=b82fb22d072d4120850c99225ff01644,Jean Sibelius,spotify:artist:7jzR5qj8vFnSu5JHaXgFEr,0.356,0.107,-29.551,0.0346,0.984,0.886,0.0787,0.332,94.178
7ipHx0jgei0eK8xn3xoKIL,Classical,"Debussy: Piano Trio in G Major, L. 5: III. Andante espressivo",https://p.scdn.co/mp3-preview/5448231aca26379b71c158184a9b6d7b0bf3adc5?cid=b82fb22d072d4120850c99225ff01644,Claude Debussy,spotify:artist:1Uff91EOsvd99rtAupatMP,0.122,0.0963,-21.942,0.0375,0.962,0.666,0.166,0.133,83.662
54cHPuXqHXA1Dik5xXouml,Classical,"Requiem in D Minor, K. 626 (Süssmayr - Dutron 2016 completion): I. Introitus - Requiem æternam",https://p.scdn.co/mp3-preview/f4a6467e41189f87424b91798e45ce9f54af583e?cid=b82fb22d072d4120850c99225ff01644,Wolfgang Amadeus Mozart,spotify:artist:4NJhFmfw43RLBLjQvxDuRS,0.169,0.137,-20.632,0.032,0.954,0.745,0.155,0.0558,90.246
7oTCu38AeZt4UovsUjQpoc,Classical,"Symphony No. 6 in B Minor, Op. 74 ""Pathétique"": III. Allegro molto vivace",https://p.scdn.co/mp3-preview/4e589816119cdc683b597c878a66a99a8978a306?cid=b82fb22d072d4120850c99225ff01644,Pyotr Ilyich Tchaikovsky,spotify:artist:3MKCzCnpzw3TjUYs2v7vDA,0.491,0.464,-12.974,0.0505,0.766,0.925,0.309,0.187,81.582
1o8pGEKpLh6MEAExB77NO4,Classical,"String Quartet No. 14 in C-Sharp Minor, Op. 131: I. Adagio ma non troppo e molto espressivo",https://p.scdn.co/mp3-preview/fceb0785c65628829f708b2b5cb3282c8607b3c1?cid=b82fb22d072d4120850c99225ff01644,Ludwig van Beethoven,spotify:artist:2wOqMjp9TyABvtHdOSOTUS,0.14,0.0347,-24.935,0.0414,0.848,0.175,0.0888,0.0378,83.087
4bIjbUtQR6d278R96dFbMK,Classical,"Violin Concerto in E Minor, Op. 64: I. Allegro molto appassionnato",https://p.scdn.co/mp3-preview/2516f1ad6473bad59a5abc5edb3d8da585a2a4d1?cid=b82fb22d072d4120850c99225ff01644,Felix Mendelssohn,spotify:artist:6MF58APd3YV72Ln2eVg710,0.255,0.108,-22.921,0.0473,0.845,0.0121,0.152,0.108,103.282
1i8tzGQ59LjKqs1DzmAs4z,Classical,"Mozart: Sonata for 2 Pianos in D Major, K. 448/375a: II. Andante (Live)",https://p.scdn.co/mp3-preview/81bc6f15bf5ae6fe10c5e61cf2613624dd7d92ed?cid=b82fb22d072d4120850c99225ff01644,Wolfgang Amadeus Mozart,spotify:artist:4NJhFmfw43RLBLjQvxDuRS,0.368,0.0224,-31.261,0.0364,0.994,0.918,0.129,0.247,98.118
1i8tzGQ59LjKqs1DzmAs4z,Classical,"Mozart: Sonata for 2 Pianos in D Major, K. 448/375a: II. Andante (Live)",https://p.scdn.co/mp3-preview/81bc6f15bf5ae6fe10c5e61cf2613624dd7d92ed?cid=b82fb22d072d4120850c99225ff01644,Martha Argerich,spotify:artist:66MvLAvLznk5UOvASVGjk4,0.368,0.0224,-31.261,0.0364,0.994,0.918,0.129,0.247,98.118
5ilwnEBz37MD5hsxJ1q7Sq,Classical,"3 Latin American Sketches: No. 2, Paisaje Mexicano",https://p.scdn.co/mp3-preview/2d0433e4bdfb03b5e3c3f07054c28460ad07cdb1?cid=b82fb22d072d4120850c99225ff01644,Aaron Copland,spotify:artist:0nJvyjVTb8sAULPYyA1bqU,0.0718,0.00848,-34.952,0.0439,0.894,0.753,0.159,0.0468,72.313
2fNVkg1P4rKZUvlerwrruz,Classical,"Berlioz: Les Troyens, Op. 29, H. 133, Act 5: ""Ah ! Ah ! Je vais mourir"" (Didon)",https://p.scdn.co/mp3-preview/080edf1eacb12ce2fea0c5988d11df309acd36c4?cid=b82fb22d072d4120850c99225ff01644,Hector Berlioz,spotify:artist:11T8SOX82xraocZzUXzkvM,0.216,0.0959,-21.114,0.0489,0.944,0.0172,0.157,0.0381,70.022
6Fx4DRWroJIJAmbWtxdQY0,Classical,"Roméo et Juliette, Acte II: ""L'amour... Ah! Lève-toi, soleil!""",https://p.scdn.co/mp3-preview/4b34e4bbb32004efe016b4d567bc92fa603395c9?cid=b82fb22d072d4120850c99225ff01644,Charles Gounod,spotify:artist:42Vmza0WYHdhsgxFmf9Tui,0.138,0.111,-18.272,0.0451,0.976,0.59,0.0862,0.0388,80.465
77nbrdxzQ60z7we2MYIINL,Classical,"The Seasons, Op. 37a, TH 135: No. 11 in E Major, November. On the Troika",https://p.scdn.co/mp3-preview/1849c7b241e73c615ba5ba1efc6a04be837353d5?cid=b82fb22d072d4120850c99225ff01644,Pyotr Ilyich Tchaikovsky,spotify:artist:3MKCzCnpzw3TjUYs2v7vDA,0.291,0.0759,-24.078,0.0413,0.99,0.837,0.107,0.213,65.252
5Aa47AbKjyWhXitZm2wsIX,Classical,"Haydn: Piano Sonata in B Minor, Hob. XVI: 32: II. Menuetto",https://p.scdn.co/mp3-preview/8267fea7ba1389d10cdbd907d72b7eb16b1eadfe?cid=b82fb22d072d4120850c99225ff01644,Franz Joseph Haydn,spotify:artist:656RXuyw7CE0dtjdPgjJV6,0.224,0.0988,-28.538,0.0382,0.991,0.908,0.115,0.277,95.355
7JYTDOSEnjLo7onuE54dBg,Classical,The Secret Agent for Solo Cello,https://p.scdn.co/mp3-preview/8299f194ec14e6fee4a7335248e572d8bedc714a?cid=b82fb22d072d4120850c99225ff01644,Philip Glass,spotify:artist:69lxxQvsfAIoQbB20bEPFC,0.294,0.134,-21.31,0.05,0.869,0.947,0.112,0.558,115.904
3CIobV7OH4gK6rc48g4RXC,Classical,"Dixit Dominus, HWV 232: Chorus ""Dixit Dominus Domino meo""",https://p.scdn.co/mp3-preview/a293c7ba071752be1474f3cb7c5f5b9a56d84ce8?cid=b82fb22d072d4120850c99225ff01644,George Frideric Handel,spotify:artist:1QL7yTHrdahRMpvNtn6rI2,0.388,0.276,-15.012,0.0277,0.933,0.334,0.111,0.427,97.34
335627fULp38v63GT09YZK,Classical,Electric Counterpoint: III. —,https://p.scdn.co/mp3-preview/de1cf9b88cf209e98c7f7af72d439e801adafd25?cid=b82fb22d072d4120850c99225ff01644,Steve Reich,spotify:artist:1aVONoJ0EM97BB26etc1vo,0.575,0.634,-16.967,0.0487,0.941,0.849,0.0919,0.904,191.992
1hq4Fx7bhOKyU7lUEqAPzM,Classical,"Pohjola's Daughter, Op. 49",https://p.scdn.co/mp3-preview/c567f0967d0c81050274690d34de5d99cbab8ad4?cid=b82fb22d072d4120850c99225ff01644,Jean Sibelius,spotify:artist:7jzR5qj8vFnSu5JHaXgFEr,0.197,0.133,-24.248,0.0484,0.863,0.812,0.156,0.0389,125.682
4I6HkEua4IhkyBoPyeWi7O,Classical,"Rückert-Lieder: No. 4, Ich bin der Welt abhanden gekommen",https://p.scdn.co/mp3-preview/f7792e0b33927c2ab30cb80988d02c77b85ec903?cid=b82fb22d072d4120850c99225ff01644,Gustav Mahler,spotify:artist:2ANtgfhQkKpsW6EYSDqldz,0.0802,0.00652,-35.334,0.0446,0.976,0.166,0.12,0.0377,82.109
2WTnavRNa9TwbN8EGVAfKf,Classical,Concerto for 2 Pianos in C Major: II. Romanza. Lento,https://p.scdn.co/mp3-preview/62398972a6b896a8873bfef17c7e87edaf45cbc5?cid=b82fb22d072d4120850c99225ff01644,Ralph Vaughan Williams,spotify:artist:7wNkISK49lKeXuRaZcQVFe,0.0698,0.00405,-38.919,0.0383,0.851,0.418,0.153,0.0356,74.584
1TmwEY6Vv7SRkn4wFA9j6L,Classical,Ascendente Jesu in naviculam,https://p.scdn.co/mp3-preview/c4119215901cc9ae055633356b72a860fba90852?cid=b82fb22d072d4120850c99225ff01644,Stile Antico,spotify:artist:050HYLDzYAPj4f334VbaKG,0.137,0.078,-26.417,0.0407,0.992,0.0039,0.0864,0.0441,99.966
5Gyd42kIry0E8izR81Tr06,Classical,"String Quartet No. 2, Sz. 67: II. Allegro molto capriccioso",https://p.scdn.co/mp3-preview/6706c8b913934c92136d91d44d857bdea0784255?cid=b82fb22d072d4120850c99225ff01644,Béla Bartók,spotify:artist:5zyNXVd952fWOjkdGHCvPd,0.396,0.126,-23.011,0.0465,0.945,0.46,0.158,0.11,97.813
