Singers,Genre,Artist,TrackURI,Preview,track,acousticness,instrumentalness,energy,speechiness,liveness,loudness,danceability,tempo,valence
Robert Johnson,Blues,spotify:artist:0f8MDDzIc6M4uH1xH0o0gy,spotify:track:2wPHe2ecCdkT0ly0km12g4,https://p.scdn.co/mp3-preview/210a94e6c7f9b491ca3440d213e42a6ead94d4f4?cid=6f8bb3e64c2944d586037b9907043601,Sweet Home Chicago,0.98,1.61E-05,0.0958,0.143,0.0931,-13.9,0.691,101.574,0.519
Robert Johnson,Blues,spotify:artist:0f8MDDzIc6M4uH1xH0o0gy,spotify:track:10W125nMbncRGcXRBoACOx,https://p.scdn.co/mp3-preview/cd2322bb23311dca79ff9bb14c3ee8983b61e682?cid=6f8bb3e64c2944d586037b9907043601,Come On In My Kitchen,0.927,2.37E-06,0.0643,0.175,0.0991,-15.305,0.556,81.673,0.283
Robert Johnson,Blues,spotify:artist:0f8MDDzIc6M4uH1xH0o0gy,spotify:track:33hrofhwmIk6hrnkpbCsmq,https://p.scdn.co/mp3-preview/2e21bd4b5ef8c6830395c0701fe8494d13024620?cid=6f8bb3e64c2944d586037b9907043601,Cross Road Blues - Take 1,0.978,0.000683,0.186,0.0604,0.0895,-16.121,0.702,106.793,0.576
Robert Johnson,Blues,spotify:artist:0f8MDDzIc6M4uH1xH0o0gy,spotify:track:4vrPulRxzgljqsYtgGQrpk,https://p.scdn.co/mp3-preview/686158c61345b5737cfb7902e5e6bdcdde74397a?cid=6f8bb3e64c2944d586037b9907043601,They're Red Hot - SA.2627-1,0.913,0,0.244,0.369,0.0879,-14.235,0.73,114.782,0.734
Robert Johnson,Blues,spotify:artist:0f8MDDzIc6M4uH1xH0o0gy,spotify:track:6xvY8RthrKhbkY3lxxH752,https://p.scdn.co/mp3-preview/d4e23035520dfc69863277e8ce3fde8b05f652d2?cid=6f8bb3e64c2944d586037b9907043601,Love in Vain - Take 1,0.96,1.03E-06,0.0413,0.0829,0.104,-18.767,0.74,89.864,0.477
Robert Johnson,Blues,spotify:artist:0f8MDDzIc6M4uH1xH0o0gy,spotify:track:4RzFnBP0EDGpX9CfUdLTda,https://p.scdn.co/mp3-preview/69ce81c3f9b06d9b0cf2392d9c8d2878d8eddbc1?cid=6f8bb3e64c2944d586037b9907043601,Walkin' Blues,0.931,3.53E-06,0.187,0.0755,0.15,-13.954,0.679,107.437,0.447
Robert Johnson,Blues,spotify:artist:0f8MDDzIc6M4uH1xH0o0gy,spotify:track:3pS6HIZimRIBMrQU6vRfpp,https://p.scdn.co/mp3-preview/85898429792feda90a25d946c14a5b6cc972710e?cid=6f8bb3e64c2944d586037b9907043601,Traveling Riverside Blues,0.936,0.000795,0.0908,0.0815,0.365,-14.334,0.721,110.684,0.335
Robert Johnson,Blues,spotify:artist:0f8MDDzIc6M4uH1xH0o0gy,spotify:track:2KkJj006V93x8d9dXpgmIg,https://p.scdn.co/mp3-preview/2c7796c7123fb6bebec0cb078c5d54141cb4f70d?cid=6f8bb3e64c2944d586037b9907043601,Hellhound on My Trail,0.976,3.15E-05,0.169,0.0377,0.133,-13.852,0.546,96.297,0.549
B.B. King,Blues,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:4dASQiO1Eoo3RJvt74FtXB,https://p.scdn.co/mp3-preview/d0b392ff9e4e4a2631ecf3f81556a6e5d3952a5b?cid=6f8bb3e64c2944d586037b9907043601,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",0.255,0,0.786,0.317,0.65,-4.378,0.502,169.021,0.739
B.B. King,Blues,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:1hs54MGy1J69I52GvzsrbB,https://p.scdn.co/mp3-preview/dd3db7f0876d814771dc60f1e3517f201e17cbab?cid=6f8bb3e64c2944d586037b9907043601,Poison (feat. Lil Wayne),0.179,0,0.485,0.322,0.368,-8.477,0.549,112.029,0.626
B.B. King,Blues,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:track:3JJL91ilRV6fXhKqu0FGXs,https://p.scdn.co/mp3-preview/30325df4637d6da61d906e7ca62590ba7af95587?cid=6f8bb3e64c2944d586037b9907043601,HOT WIND BLOWS (feat. Lil Wayne),0.601,0,0.75,0.402,0.482,-5.382,0.371,173.456,0.729
Muddy Waters,Blues,spotify:artist:0J7U24vlOOIeMpuaO6Q85A,spotify:track:2LIh4uzqq9cXMPzzmcToHl,https://p.scdn.co/mp3-preview/2361b0e0b518e478190726e6ebfe9b90bd666220?cid=6f8bb3e64c2944d586037b9907043601,Lost on You,0.1,0,0.724,0.0372,0.0918,-6.126,0.433,174.006,0.689
Muddy Waters,Blues,spotify:artist:0J7U24vlOOIeMpuaO6Q85A,spotify:track:7ohDUXs6SsU3XjTI9pcKTS,https://p.scdn.co/mp3-preview/9052d8f0c38409903b29ff7ce69d18e9616f9db2?cid=6f8bb3e64c2944d586037b9907043601,When We're High,0.0214,6.56E-06,0.739,0.0383,0.114,-5.186,0.754,112.996,0.573
Muddy Waters,Blues,spotify:artist:0J7U24vlOOIeMpuaO6Q85A,spotify:track:5AOqxn4l8BHO0or40XxCuh,https://p.scdn.co/mp3-preview/de08266cd57a774fd5d103301467187f400d0ac4?cid=6f8bb3e64c2944d586037b9907043601,Girls Go Wild,0.0482,0.00426,0.868,0.046,0.0709,-4.363,0.711,122.029,0.795
Muddy Waters,Blues,spotify:artist:0J7U24vlOOIeMpuaO6Q85A,spotify:track:2YawaiNvwx5dQq41F24iqJ,https://p.scdn.co/mp3-preview/fb67a4763378c6e866c1d97cb09b8bdcd81ed45d?cid=6f8bb3e64c2944d586037b9907043601,Other People,0.0842,0,0.677,0.0259,0.144,-4.679,0.55,90.992,0.489
Muddy Waters,Blues,spotify:artist:0J7U24vlOOIeMpuaO6Q85A,spotify:track:7yEdqN44nhoAUco674ChDg,https://p.scdn.co/mp3-preview/afa844d95963bed0028941e1876846f785dfe997?cid=6f8bb3e64c2944d586037b9907043601,Tightrope,0.134,0,0.823,0.0763,0.11,-4.192,0.472,159.888,0.41
Muddy Waters,Blues,spotify:artist:0J7U24vlOOIeMpuaO6Q85A,spotify:track:1wMpTjS9cNpdmxgJloFG30,https://p.scdn.co/mp3-preview/55c06ab6092c93170b568fdbd9fd39fe8c40b12e?cid=6f8bb3e64c2944d586037b9907043601,Forever for Now,0.904,0.00149,0.341,0.0305,0.0953,-10.072,0.547,137.052,0.0647
Muddy Waters,Blues,spotify:artist:0J7U24vlOOIeMpuaO6Q85A,spotify:track:35LlWyY6u5ajhNbHkalXkB,https://p.scdn.co/mp3-preview/0e194efe9a91344864f9676f9bea55b42aae1408?cid=6f8bb3e64c2944d586037b9907043601,Halo - Live,0.00666,0,0.72,0.0534,0.674,-8.605,0.424,145,0.0523
Muddy Waters,Blues,spotify:artist:0J7U24vlOOIeMpuaO6Q85A,spotify:track:28t0Fp23qgptKwnTn55Hq2,https://p.scdn.co/mp3-preview/e0ebfe6a4580927f307dc88f85c2d96ac5fdbc43?cid=6f8bb3e64c2944d586037b9907043601,Muddy Waters,0.394,3.41E-06,0.484,0.0701,0.308,-7.802,0.509,125,0.249
Muddy Waters,Blues,spotify:artist:0J7U24vlOOIeMpuaO6Q85A,spotify:track:1a5P7IvLUhRhLnnbkev3PI,https://p.scdn.co/mp3-preview/50ade13ed9304dc160416ac9f1da6f986d9642da?cid=6f8bb3e64c2944d586037b9907043601,Recovery,0.274,2.31E-05,0.545,0.0385,0.183,-7.893,0.518,75.06,0.162
Muddy Waters,Blues,spotify:artist:0J7U24vlOOIeMpuaO6Q85A,spotify:track:26b3jonRe7liPsNAnzxVOX,https://p.scdn.co/mp3-preview/c57edbea8c85b2195d8310315a3d916ff1fc6f55?cid=6f8bb3e64c2944d586037b9907043601,Strange,0.104,0,0.666,0.0803,0.113,-5.986,0.378,79.797,0.247
Eric Clapton,Blues,spotify:artist:6PAt558ZEZl0DmdXlnjMgD,spotify:track:612VcBshQcy4mpB2utGc3H,https://p.scdn.co/mp3-preview/52760e3099ae8fd2b537c4194e32826ddace4ebd?cid=6f8bb3e64c2944d586037b9907043601,"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",0.8,0.00264,0.336,0.0313,0.701,-12.999,0.695,79.109,0.422
Eric Clapton,Blues,spotify:artist:6PAt558ZEZl0DmdXlnjMgD,spotify:track:3BEZCNZSmVv30vsMNSOCri,https://p.scdn.co/mp3-preview/68b6cd6c54e13e5b959f32e7952437b4680f377d?cid=6f8bb3e64c2944d586037b9907043601,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",0.321,0.000952,0.524,0.0459,0.94,-11.626,0.558,93.654,0.636
Eric Clapton,Blues,spotify:artist:6PAt558ZEZl0DmdXlnjMgD,spotify:track:6BQNJ0JFKh8sWjQLI6Zudi,https://p.scdn.co/mp3-preview/a2582083b3cc66ef70218bd75b99e9d1a21f0656?cid=6f8bb3e64c2944d586037b9907043601,Change the World,0.492,0.00563,0.558,0.0246,0.113,-8.8,0.721,96.887,0.542
Eric Clapton,Blues,spotify:artist:6PAt558ZEZl0DmdXlnjMgD,spotify:track:1kgdslQYmeTR4thk9whoRw,https://p.scdn.co/mp3-preview/33744e78d786155fbb130af80b14ad1074b37943?cid=6f8bb3e64c2944d586037b9907043601,Tears in Heaven,0.835,0.536,0.242,0.0257,0.133,-12.238,0.498,153.744,0.312
Eric Clapton,Blues,spotify:artist:6PAt558ZEZl0DmdXlnjMgD,spotify:track:618hiI74zBL8UVgAvfmkLj,https://p.scdn.co/mp3-preview/6474308e0f47e24b96e6ddae481c7f296f14a797?cid=6f8bb3e64c2944d586037b9907043601,Riding with the King,0.384,0,0.796,0.0322,0.296,-6.202,0.462,204.028,0.824
Etta James,Blues,spotify:artist:0iOVhN3tnSvgDbcg25JoJb,spotify:track:0rXZu998CXslEpwhxdHzeu,https://p.scdn.co/mp3-preview/3ebd462b57289dc013768bc79734d27baaec4866?cid=6f8bb3e64c2944d586037b9907043601,The Man I Love,0.886,5.83E-06,0.214,0.0539,0.0933,-13.655,0.432,204.426,0.274
Bessie Smith,Blues,spotify:artist:74ASZWbe4lXaubB36ztrGX,spotify:track:6HSXNV0b4M4cLJ7ljgVVeh,https://p.scdn.co/mp3-preview/af04182e735852e2eeef1a7447458eafdcb65bd9?cid=6f8bb3e64c2944d586037b9907043601,Knockin' On Heaven's Door,0.251,0.177,0.396,0.0299,0.11,-13.061,0.513,140.208,0.229
Bessie Smith,Blues,spotify:artist:74ASZWbe4lXaubB36ztrGX,spotify:track:3AhXZa8sUQht0UEdBJgpGc,https://p.scdn.co/mp3-preview/7490ab69015a96977edc4a65d5026f6654698f29?cid=6f8bb3e64c2944d586037b9907043601,Like a Rolling Stone,0.731,0,0.721,0.0321,0.189,-6.839,0.482,95.263,0.557
Bessie Smith,Blues,spotify:artist:74ASZWbe4lXaubB36ztrGX,spotify:track:18GiV1BaXzPVYpp9rmOg0E,https://p.scdn.co/mp3-preview/6982c8f3dd0828c58b9e780b272bd8eed3183b0c?cid=6f8bb3e64c2944d586037b9907043601,Blowin' in the Wind,0.914,2.32E-05,0.0993,0.0509,0.0605,-20.567,0.38,174.874,0.44
Bessie Smith,Blues,spotify:artist:74ASZWbe4lXaubB36ztrGX,spotify:track:1lqMLr9Wj7SM2F9AikGcxN,https://p.scdn.co/mp3-preview/4340cb35cce2063491792aeaf71c3a2e28130fd8?cid=6f8bb3e64c2944d586037b9907043601,Hurricane,0.0409,0,0.827,0.0782,0.12,-7.715,0.509,135.601,0.743
Bessie Smith,Blues,spotify:artist:74ASZWbe4lXaubB36ztrGX,spotify:track:4K1imZQQ0yKtJ40vGmUajS,https://p.scdn.co/mp3-preview/261ebf932973c2b55e9e0515dc3b316068828f87?cid=6f8bb3e64c2944d586037b9907043601,Girl from the North Country,0.843,0.000197,0.142,0.0382,0.121,-23.455,0.607,118.867,0.305
Bessie Smith,Blues,spotify:artist:74ASZWbe4lXaubB36ztrGX,spotify:track:52vA3CYKZqZVdQnzRrdZt6,https://p.scdn.co/mp3-preview/ba6dfd1c9ae25d0a16350514701e428aff9da983?cid=6f8bb3e64c2944d586037b9907043601,The Times They Are A-Changin',0.887,0,0.396,0.0332,0.0828,-7.999,0.389,171.86,0.585
Bessie Smith,Blues,spotify:artist:74ASZWbe4lXaubB36ztrGX,spotify:track:2WOjLF83vqjit2Zh4B69V3,https://p.scdn.co/mp3-preview/76c75ac3aef0e062d26542d54511c47cf478d962?cid=6f8bb3e64c2944d586037b9907043601,"Don't Think Twice, It's All Right",0.89,0.0022,0.243,0.0366,0.249,-17.085,0.6,110.535,0.468
Bessie Smith,Blues,spotify:artist:74ASZWbe4lXaubB36ztrGX,spotify:track:3RkQ3UwOyPqpIiIvGVewuU,https://p.scdn.co/mp3-preview/2c7421d051390bce28f8b1fd04cdf1abed8ff24c?cid=6f8bb3e64c2944d586037b9907043601,Mr. Tambourine Man,0.794,0,0.31,0.0676,0.379,-14.545,0.39,177.515,0.584
Bessie Smith,Blues,spotify:artist:74ASZWbe4lXaubB36ztrGX,spotify:track:4uYwlMp841PLJmj1gJJwIq,https://p.scdn.co/mp3-preview/98cd7bc9e7d9a7e92e0eb75e367ab5eddb1f60a4?cid=6f8bb3e64c2944d586037b9907043601,"Lay, Lady, Lay",0.356,0.00344,0.179,0.0454,0.131,-21.976,0.52,155.746,0.407
Bessie Smith,Blues,spotify:artist:74ASZWbe4lXaubB36ztrGX,spotify:track:6Vcwr9tb3ZLO63F8DL8cqu,https://p.scdn.co/mp3-preview/01902ef66f171cb4dcb62964c611c3620e9d780d?cid=6f8bb3e64c2944d586037b9907043601,Tangled up in Blue,0.414,1.16E-06,0.661,0.0433,0.0962,-13.126,0.421,100.965,0.554
Buddy Guy,Blues,spotify:artist:2gCsNOpiBaMNh20jQ5prf0,spotify:track:5MTsZG10E0hTvAkdioyPnw,https://p.scdn.co/mp3-preview/319a51d21e933a188bee3e41a60fdb1c6d73f1b7?cid=6f8bb3e64c2944d586037b9907043601,Feels Like Rain (feat. Bonnie Raitt),0.44,0.000721,0.348,0.0294,0.235,-13.454,0.572,73.304,0.34
Buddy Guy,Blues,spotify:artist:2gCsNOpiBaMNh20jQ5prf0,spotify:track:2FtX5tOFUVOyjcGQiuGR8f,https://p.scdn.co/mp3-preview/8c5e7cda7fb18e62f528b200d5d1aa8f1f693840?cid=6f8bb3e64c2944d586037b9907043601,"Damn Right, I've Got the Blues",0.0488,0.065,0.921,0.0758,0.314,-5.64,0.353,145.589,0.526
Buddy Guy,Blues,spotify:artist:2gCsNOpiBaMNh20jQ5prf0,spotify:track:1TkliUZNnCeTjZMWPuUoPK,https://p.scdn.co/mp3-preview/e075794211262d6eca7516b5f9e4e028b9e841eb?cid=6f8bb3e64c2944d586037b9907043601,Mustang Sally (feat. Jeff Beck),0.0412,0.000308,0.934,0.0342,0.0882,-3.711,0.613,107.274,0.776
Buddy Guy,Blues,spotify:artist:2gCsNOpiBaMNh20jQ5prf0,spotify:track:37mWDk2nTyx0eon0AkdOKQ,https://p.scdn.co/mp3-preview/d0fa25dec6b2d0177b7175ac4808ad36d972f5ef?cid=6f8bb3e64c2944d586037b9907043601,Flesh & Bone (Dedicated to B.B. King) (with Van Morrison),0.729,0.00647,0.55,0.0286,0.101,-4.837,0.406,141.324,0.241
Buddy Guy,Blues,spotify:artist:2gCsNOpiBaMNh20jQ5prf0,spotify:track:3Ug51eYATZ487NwOaTbpAJ,https://p.scdn.co/mp3-preview/f773300fe0997d1052c08039fbd2c80ad0c4eb3e?cid=6f8bb3e64c2944d586037b9907043601,"Whiskey, Beer & Wine",0.349,0.0423,0.767,0.0268,0.103,-5.787,0.683,93.954,0.646
Buddy Guy,Blues,spotify:artist:2gCsNOpiBaMNh20jQ5prf0,spotify:track:1amH1FjaNDAaZVpHWzcztW,https://p.scdn.co/mp3-preview/2548e8c85c316bf4e1ae766d49c6ed8b100c9735?cid=6f8bb3e64c2944d586037b9907043601,Ain't No Sunshine,0.535,0.0143,0.421,0.0421,0.112,-8.553,0.666,79.918,0.435
Buddy Guy,Blues,spotify:artist:2gCsNOpiBaMNh20jQ5prf0,spotify:track:3BkMv30DKcUEOsRbDSAyIq,https://p.scdn.co/mp3-preview/a615d0648174a83477a2c2a8f12f264234d26168?cid=6f8bb3e64c2944d586037b9907043601,Cognac (feat. Jeff Beck & Keith Richards),0.227,0.00237,0.707,0.0363,0.0949,-4.772,0.313,175.158,0.537
Howlin' Wolf,Blues,spotify:artist:0Wxy5Qka8BN9crcFkiAxSR,spotify:track:13V8DS8pHLYhSMaTtLmCT7,https://p.scdn.co/mp3-preview/f156a541972096c2eddb050ac8e54cf6265fdd4f?cid=6f8bb3e64c2944d586037b9907043601,Smokestack Lightnin',0.861,6.35E-06,0.458,0.038,0.384,-14.715,0.556,144.368,0.769
Ma Rainey,Blues,spotify:artist:1ygXiRxKSfb927vhBH1ruH,spotify:track:1SF9hCpHJ6gZ6FVz1heNA1,https://p.scdn.co/mp3-preview/8bc984f9174e9a5b802fc6204a78f201f854dcd0?cid=6f8bb3e64c2944d586037b9907043601,Booze And Blues,0.995,0,0.2,0.0343,0.34,-11.108,0.612,81.024,0.661
Ma Rainey,Blues,spotify:artist:1ygXiRxKSfb927vhBH1ruH,spotify:track:267ICvSKjxRja3XzUIkTLx,https://p.scdn.co/mp3-preview/8f6eb23df0956e575b95a180c0ba1ef44ed872f1?cid=6f8bb3e64c2944d586037b9907043601,"""Ma"" Rainey's Black Bottom",0.992,7.17E-06,0.272,0.0457,0.501,-10.825,0.683,99.951,0.731
Ma Rainey,Blues,spotify:artist:1ygXiRxKSfb927vhBH1ruH,spotify:track:0Cd4ddM6nSG3Wteu5tj8zg,https://p.scdn.co/mp3-preview/a7c67443d19a0945feb6f3a6ac6d5749e655bdcf?cid=6f8bb3e64c2944d586037b9907043601,Dead Drunk Blues,0.982,3.36E-05,0.0869,0.0391,0.103,-13.572,0.601,89.533,0.438
Ma Rainey,Blues,spotify:artist:1ygXiRxKSfb927vhBH1ruH,spotify:track:3czcSX2L2FmQZX7dQTiEt5,https://p.scdn.co/mp3-preview/4bb1ed796fa0e05a40a825dca840898ed6c32900?cid=6f8bb3e64c2944d586037b9907043601,Prove It On Me Blues,0.995,0.0229,0.271,0.1,0.13,-11.719,0.623,105.085,0.535
Ma Rainey,Blues,spotify:artist:1ygXiRxKSfb927vhBH1ruH,spotify:track:2mFgUOrezBPYhfiEtc1VLX,https://p.scdn.co/mp3-preview/34aee5cd240e00c3dd64c9faff24f94410fd913d?cid=6f8bb3e64c2944d586037b9907043601,Stack O' Lee Blues,0.996,0.000411,0.172,0.0328,0.397,-15.855,0.505,90.625,0.545
Ma Rainey,Blues,spotify:artist:1ygXiRxKSfb927vhBH1ruH,spotify:track:7hR6GheHgeCg02k9hyyMaG,https://p.scdn.co/mp3-preview/6fd0f2613f77d4853d81435a2b94460d16992fd1?cid=6f8bb3e64c2944d586037b9907043601,Prove It on Me Blues,0.992,0.0113,0.176,0.148,0.174,-18.217,0.684,109.723,0.644
Ma Rainey,Blues,spotify:artist:1ygXiRxKSfb927vhBH1ruH,spotify:track:6MgBOnp7zDxpBTx32Ne468,https://p.scdn.co/mp3-preview/cd32b683c8325e088356495a24a95d4975a32db5?cid=6f8bb3e64c2944d586037b9907043601,Shave 'Em Dry Blues,0.994,0.0162,0.26,0.0426,0.303,-18.027,0.452,131.759,0.615
Ray Charles,Blues,spotify:artist:1pPmIToKXyGdsCF6LmqLmI,spotify:track:13mPDke1bFw3xWcDkj1HJp,https://p.scdn.co/mp3-preview/b436a79318d3951731b950f35ddd04ddb25ecf11?cid=6f8bb3e64c2944d586037b9907043601,Bankroll,0.184,0,0.672,0.209,0.076,-5.66,0.869,120.954,0.813
Ray Charles,Jazz,spotify:artist:1pPmIToKXyGdsCF6LmqLmI,spotify:track:13mPDke1bFw3xWcDkj1HJp,https://p.scdn.co/mp3-preview/b436a79318d3951731b950f35ddd04ddb25ecf11?cid=6f8bb3e64c2944d586037b9907043601,Bankroll,0.184,0,0.672,0.209,0.076,-5.66,0.869,120.954,0.813
Ludacris,Hip-Hop,spotify:artist:1uNFoZAHBGtllmzznpCI3s,spotify:track:5PjdY0CKGZdEuoNab3yDmX,https://p.scdn.co/mp3-preview/40a8daf1f3cbb5c6363e68de859ba4af3377344c?cid=6f8bb3e64c2944d586037b9907043601,STAY (with Justin Bieber),0.0383,0,0.764,0.0483,0.103,-5.484,0.591,169.928,0.478
